%Aromatic,%Negative,%positive,%hydro,%cys,Pi,Weight,size,charge,salt,cysteine,Abundance,Enrichment
6.713780919,8.127208481,9.540636042,43.81625442,0.706713781,7.68,30297.3,10,0,0,0,#N/A,3.85E+00
2.173913043,18.47826087,30.43478261,33.69565217,0,9.99,10494.92,10,0,0,0,-5.932379402,4.08E+00
2.919708029,28.71046229,15.32846715,35.76642336,0,4.36,46553.09,10,0,0,0,#N/A,4.10E+00
3.62225097,14.35963777,16.9469599,37.64553687,0.64683053,8.5,87048.09,10,0,0,0,-6.410411048,4.15E+00
3.996865204,11.75548589,13.47962382,37.53918495,1.097178683,7.09,140890.98,10,0,0,0,#N/A,4.23E+00
4.736842105,11.57894737,18.94736842,43.15789474,0,9.83,21491.01,10,0,0,0,#N/A,4.23E+00
7.084468665,14.71389646,16.75749319,38.01089918,1.634877384,6.59,84520.42,10,0,0,0,-5.556543485,4.30E+00
6.589307915,12.97140489,15.08495649,39.78450062,0.414421881,6.86,279503.82,10,0,0,0,-6.923156311,4.42E+00
3.119266055,10.64220183,12.8440367,49.72477064,0.183486239,6.73,54944.66,10,0,0,0,-6.704723439,4.45E+00
4.484304933,13.67713004,12.10762332,46.41255605,0.896860987,5.1,48917.84,10,0,0,0,-6.316764099,4.63E+00
4.424778761,9.734513274,20.3539823,37.16814159,1.769911504,9.61,12532.31,10,0,0,0,#N/A,4.77E+00
3.634751773,11.5248227,13.03191489,36.43617021,0.620567376,6.38,124913.21,10,0,0,0,#N/A,4.82E+00
3.448275862,9.770114943,22.4137931,37.93103448,3.448275862,8.65,14381.46,10,0,0,0,#N/A,5.03E+00
3.555555556,13.33333333,15.11111111,44.44444444,0.444444444,8.62,24907.42,10,0,0,0,-5.592498238,5.06E+00
4.87804878,14.19068736,14.41241685,40.57649667,1.10864745,5.66,51206.4,10,0,0,0,-5.985783146,5.20E+00
4.805491991,12.81464531,14.18764302,47.82608696,0.228832952,6.17,46684.94,10,0,0,0,-4.756133822,5.27E+00
2,6,27,44,0,11.6,10992.98,10,0,0,0,#N/A,5.29E+00
5.050505051,7.575757576,23.73737374,43.93939394,0,10.54,22117.93,10,0,0,0,#N/A,5.35E+00
7.6,14.4,14.8,45.2,1.2,5.81,27682.58,10,0,0,0,-5.612110525,5.53E+00
2.304147465,20.96774194,27.18894009,30.87557604,0,9.57,50481.52,10,0,0,0,#N/A,5.60E+00
5.531914894,20.14184397,14.75177305,37.73049645,0,4.77,80768.56,10,0,0,0,-4.846374822,5.60E+00
4.521276596,15.15957447,18.35106383,40.15957447,0.79787234,7.69,42084.01,10,0,0,0,-5.475004475,5.66E+00
2.380952381,9.523809524,11.11111111,53.17460317,2.380952381,7.7,13568.9,10,0,0,0,#N/A,5.93E+00
7.2,16,15.2,44.8,1.2,5.35,27815.72,10,0,0,0,-4.994870227,5.97E+00
1.57480315,9.448818898,25.19685039,43.30708661,0,10.57,14102.52,10,0,0,0,#N/A,5.99E+00
3.8585209,9.646302251,12.54019293,49.8392283,1.607717042,6.79,33754.88,10,0,0,0,#N/A,6.00E+00
6.779661017,13.82007823,15.25423729,36.63624511,0.782268579,6.4,87530.25,10,0,0,0,-6.35974117,6.08E+00
3.174603175,10.31746032,10.31746032,49.20634921,0.793650794,5.47,13677.45,10,0,0,0,-5.004752171,6.10E+00
6.605504587,14.95412844,14.7706422,40.36697248,1.19266055,5.61,124141.56,10,0,0,0,#N/A,6.12E+00
1.652892562,12.39669421,18.18181818,38.01652893,0,9.52,13775.86,10,0,0,0,-6.527969085,6.15E+00
7.189542484,13.07189542,16.33986928,43.1372549,0.653594771,8.65,17166.67,10,0,0,0,-5.827696189,6.17E+00
5.923344948,14.9825784,14.28571429,41.46341463,0.348432056,5.36,32168.4,10,0,0,0,-4.779548073,6.18E+00
4.693140794,14.62093863,14.44043321,41.15523466,1.624548736,5.6,62206.82,10,0,0,0,-5.801041437,6.22E+00
6.15942029,14.58333333,16.21376812,39.58333333,1.177536232,5.95,119994.91,10,0,0,0,#N/A,6.26E+00
2,6,27,45,0,11.6,11004.01,10,0,0,0,#N/A,6.28E+00
5.773420479,12.30936819,10.34858388,49.78213508,0.980392157,4.96,99619.37,10,0,0,0,-5.727132318,6.32E+00
1.526717557,8.396946565,21.3740458,36.64122137,0,10.1,14121.13,10,0,0,0,#N/A,6.32E+00
5.328596803,10.47957371,11.01243339,47.24689165,0.710479574,5.8,61364.2,10,0,0,0,-5.064448867,6.47E+00
3.333333333,12.91666667,16.66666667,49.58333333,0.416666667,9.42,26371.56,10,0,0,0,-5.33767082,6.49E+00
7.291666667,17.01388889,13.54166667,36.11111111,2.430555556,4.86,33220.34,10,0,0,0,-5.135250985,6.53E+00
5.64516129,12.90322581,12.90322581,46.37096774,0.806451613,5.75,26664.27,10,0,0,0,-5.091857778,6.63E+00
2.955665025,14.77832512,18.71921182,40.88669951,0,9.46,22963.37,10,0,0,0,-6.322939626,6.74E+00
6.909090909,17.45454545,20,30.18181818,0.727272727,8.62,32104.08,10,0,0,0,#N/A,6.80E+00
5.627705628,16.23376623,16.45021645,36.7965368,1.731601732,5.8,53309.58,10,0,0,0,-6.018657299,6.86E+00
4.395604396,13.73626374,15.01831502,43.40659341,0.915750916,6.21,57750.92,10,0,0,0,#N/A,6.89E+00
1.57480315,10.23622047,25.19685039,43.30708661,0,10.47,14103.5,10,0,0,0,#N/A,7.05E+00
4.576659039,13.27231121,13.50114416,47.82608696,0.228832952,5.67,46782.98,10,0,0,0,-5.862493657,7.07E+00
6.293706294,14.45221445,14.68531469,41.25874126,1.165501166,5.65,48057.53,10,0,0,0,-6.175047046,7.07E+00
5.414551607,16.24365482,16.75126904,39.9323181,1.52284264,5.78,67827.36,10,0,0,0,-5.967469605,7.29E+00
4.587155963,10.09174312,21.10091743,37.6146789,2.752293578,9.47,12050.79,10,0,0,0,#N/A,7.62E+00
7.468879668,17.42738589,16.18257261,38.58921162,1.659751037,5.28,27480.53,10,0,0,0,-6.698490626,7.65E+00
5.588235294,12.35294118,10.58823529,48.52941176,0.882352941,4.99,36372.34,10,0,0,0,-5.719929442,7.74E+00
1.707317073,16.82926829,17.80487805,35.12195122,0,6.97,46082.48,10,0,0,0,-6.359791482,7.84E+00
3.915662651,11.74698795,13.55421687,46.38554217,0.602409639,6.49,35615.48,10,0,0,0,-4.260816898,8.05E+00
5.359661495,20.02820874,15.23272214,37.23554302,0,4.84,81275.2,10,0,0,0,-5.36189506,8.14E+00
3.718199609,12.32876712,11.93737769,50.88062622,0.195694716,5.11,51126.37,10,0,0,0,-6.11257262,8.20E+00
5.013927577,13.64902507,13.64902507,43.454039,1.39275766,5.51,39489.57,10,0,0,0,-5.842744519,8.83E+00
3.25203252,16.2601626,19.10569106,35.77235772,0,8.43,27544,10,0,0,0,-6.406378695,9.06E+00
4.285714286,10,14.08163265,45.51020408,0.816326531,8.2,51487.69,10,0,0,0,#N/A,9.23E+00
1.470588235,14.70588235,30.39215686,33.33333333,0,10.31,23590.43,10,0,0,0,#N/A,9.93E+00
6.361829026,14.51292247,14.31411531,39.3638171,0.198807157,5.52,57380.24,10,0,0,0,-6.419401052,1.00E+01
3.71257485,17.00598802,13.29341317,46.46706587,0.479041916,4.82,91995.99,10,0,0,0,-5.452229015,1.01E+01
4.060913706,10.65989848,12.43654822,46.44670051,0,6.05,42410.89,10,0,0,0,-5.677842935,1.04E+01
5.597964377,9.669211196,12.97709924,45.80152672,1.017811705,8.48,41698.74,10,0,0,0,-6.010898518,1.07E+01
6.395348837,13.6627907,14.38953488,41.4244186,1.308139535,6.02,77386.25,10,0,0,0,-5.877277832,1.07E+01
5.555555556,15.87301587,10.71428571,46.03174603,0.396825397,4.65,27893.25,10,0,0,0,-5.720310912,1.08E+01
4.488778055,11.59600998,10.34912718,50.12468828,0.748129676,5.08,86068.03,10,0,0,0,-6.256963193,1.08E+01
3.692307692,17.23076923,12.92307692,44.61538462,0.923076923,4.78,36033.62,10,0,0,0,-5.329473604,1.09E+01
4.21686747,11.74698795,13.55421687,46.38554217,0.602409639,6.49,35715.66,10,0,0,0,-5.461045382,1.10E+01
4.929577465,7.746478873,21.12676056,47.88732394,0,10.7,15870.65,10,0,0,0,#N/A,1.11E+01
5.185185185,10.37037037,25.18518519,39.25925926,0,10.51,15197.58,10,0,0,0,#N/A,1.13E+01
2.659574468,13.29787234,22.87234043,28.19148936,0,9.76,21571.36,10,0,0,0,#N/A,1.14E+01
3.614457831,11.14457831,14.15662651,47.89156627,0.602409639,8.29,35749.94,10,0,0,0,-5.055196088,1.15E+01
5.048076923,13.22115385,15.14423077,48.79807692,0.240384615,7.09,44607.23,10,0,0,0,-4.365803981,1.18E+01
7.070707071,10.1010101,10.1010101,50.50505051,0.505050505,5.3,18723,10,0,0,0,-5.373312638,1.24E+01
4.501915709,14.36781609,14.65517241,43.8697318,1.436781609,5.73,115813.52,10,0,0,0,-6.287792954,1.24E+01
5.268490375,12.76595745,13.67781155,43.46504559,1.215805471,5.98,107970.26,10,0,0,0,-6.335223665,1.29E+01
4.810126582,14.6835443,12.40506329,42.78481013,0.759493671,5.02,44565.95,10,0,0,0,-5.549723627,1.29E+01
5.506216696,10.65719361,11.19005329,46.53641208,0.177619893,5.8,61580.43,10,0,0,0,#N/A,1.30E+01
2.189781022,8.759124088,18.97810219,48.17518248,0.729927007,10.73,14405.42,10,0,0,0,-5.165398967,1.30E+01
9.022556391,17.04260652,15.03759398,37.84461153,0.501253133,5.15,46147.44,10,0,0,0,-5.323505602,1.32E+01
5.821205821,12.88981289,12.47401247,44.07484407,1.03950104,5.43,52871.38,10,0,0,0,#N/A,1.34E+01
5.85106383,10.90425532,11.96808511,44.94680851,1.595744681,6.91,41624.72,10,0,0,0,#N/A,1.38E+01
3.735632184,10.34482759,12.35632184,51.14942529,2.298850575,6.26,36600.71,10,0,0,0,#N/A,1.39E+01
1.756954612,8.931185944,12.1522694,33.6749634,1.02489019,6.2,74785.24,10,0,0,0,#N/A,1.44E+01
4.918032787,12.02185792,20.76502732,33.33333333,0,9.66,18622.35,10,0,0,0,#N/A,1.45E+01
1.666666667,8.333333333,27.5,38.33333333,0.833333333,10.58,13778.37,10,0,0,0,#N/A,1.51E+01
3.735632184,10.34482759,12.06896552,51.72413793,2.298850575,6.21,36717.98,10,0,0,0,-5.778871582,1.52E+01
2,23.2,22.4,30.8,0,5.61,28212.34,10,0,0,0,-6.542093728,1.54E+01
5.206463196,16.15798923,17.23518851,41.11310592,0.538599641,6.16,63384.32,10,0,0,0,-5.759525297,1.56E+01
2.362204724,6.692913386,21.65354331,49.21259843,0,11.1,27277.25,10,0,0,0,-5.833979236,1.61E+01
2.594810379,18.36327345,17.76447106,39.52095808,0.698602794,5.61,112268.42,10,0,0,0,-5.828414097,1.67E+01
4.322033898,12.71186441,13.89830508,46.61016949,1.016949153,6.06,130166.68,10,0,0,0,#N/A,1.68E+01
5.069124424,9.677419355,17.97235023,41.47465438,1.843317972,9.73,24354.54,10,0,0,0,#N/A,1.69E+01
5.443548387,12.2983871,14.31451613,43.14516129,1.209677419,6.41,55225,10,0,0,0,-7.140665391,1.80E+01
5.802047782,14.67576792,13.99317406,40.9556314,1.365187713,5.33,33324.06,10,0,0,0,-5.160699523,1.84E+01
4.406130268,13.88888889,14.46360153,43.19923372,1.436781609,5.87,115868.63,10,0,0,0,#N/A,1.91E+01
4.015296367,10.3250478,11.66347992,46.27151052,1.338432122,7.04,56584.78,10,0,0,0,-6.561625412,1.93E+01
2.212389381,9.734513274,22.56637168,44.24778761,0,11.33,24824.4,10,0,0,0,#N/A,1.98E+01
2.186711522,13.87720774,14.80235492,34.56686291,0.168208579,7.56,128530.92,10,0,0,0,-6.198599762,2.11E+01
6.614785992,13.22957198,12.6459144,40.46692607,0.389105058,5.46,57474.25,10,0,0,0,-5.374791264,2.22E+01
6.6,12.4,12.6,42.4,0.8,5.68,56177.88,10,0,0,0,-5.238548829,2.26E+01
6.25,11.93181818,10.22727273,43.75,1.704545455,5.01,18983.48,10,0,0,0,-5.140342459,2.26E+01
4.2,13,13.8,44.4,1.4,5.79,55246.23,10,0,0,0,-5.479958311,2.31E+01
5.128205128,14.1025641,10.25641026,49.67948718,0,4.73,33717.24,10,0,0,0,-5.898450674,2.47E+01
5,12.6,11.6,46.4,1.4,5.31,54282.97,10,0,0,0,#N/A,3.06E+01
1.477832512,19.95073892,9.359605911,13.79310345,0,4.19,41015.37,10,0,0,0,#N/A,3.23E+01
6.178489703,13.27231121,12.12814645,37.07093822,0.457665904,5.17,48382.74,10,0,0,0,-5.267279696,3.51E+01
5.82278481,11.64556962,14.93670886,42.27848101,0.759493671,6.31,39177.24,10,0,0,0,-5.5171264,3.65E+01
4.061895551,15.47388781,12.76595745,43.90715667,0.193423598,4.95,57749.25,10,0,0,0,-5.808459219,3.67E+01
6.756756757,10.81081081,12.38738739,44.36936937,0.225225225,5.98,48540.53,10,0,0,0,-6.185705303,3.83E+01
4.07523511,12.22570533,12.22570533,47.02194357,1.253918495,5.68,34106.88,10,0,0,0,-5.392050934,4.02E+01
6.589147287,17.82945736,10.85271318,41.86046512,1.550387597,4.42,28916.1,10,0,0,0,-5.414768194,4.16E+01
3.2,12,13.6,46.6,1.4,7.54,54413.44,10,0,0,0,-5.00517987,4.16E+01
5.806451613,8.387096774,30.96774194,33.5483871,0,11.28,17613.56,10,0,0,0,#N/A,4.24E+01
5.161290323,8.387096774,30.96774194,35.48387097,0,11.37,17547.5,10,0,0,0,#N/A,4.39E+01
4.776119403,14.32835821,14.62686567,42.3880597,0.597014925,6.08,36905.2,10,0,0,0,-5.998032654,5.69E+01
4.142011834,13.60946746,14.39842209,42.99802761,0.197238659,6.25,56021.89,10,0,0,0,-5.919131881,7.23E+01
5.761316872,13.58024691,12.1399177,44.65020576,0.823045267,5.16,53811.28,10,0,0,0,-5.083133889,7.95E+01
6.5830721,10.65830721,11.28526646,44.20062696,0.626959248,5.8,34674.14,10,0,0,0,-5.587626079,1.22E+02
4.329896907,14.63917526,13.60824742,45.56701031,0.824742268,5.28,53738.41,10,0,0,0,-5.199074196,1.38E+02
4.677060134,12.24944321,13.36302895,47.88418708,2.449888641,5.83,49125.51,10,0,0,0,#N/A,1.51E+02
5.441176471,10.14705882,12.05882353,46.47058824,0.294117647,6.5,73674.45,10,0,0,0,-5.34090013,1.97E+02
6.25,13,14,43.75,0,6.15,44879.49,10,1,0,0,-5.173681195,4.15E-02
1.886792453,22.64150943,18.86792453,33.01886792,0,4.99,12378.97,10,1,0,0,-5.302709248,4.61E-02
1.333333333,20.66666667,14,38,0.666666667,4.58,16771.46,10,1,0,0,-4.938655964,4.64E-02
6.467661692,21.89054726,21.89054726,33.83084577,1.492537313,5.85,22952.99,10,1,0,0,-4.940780428,6.04E-02
4.285714286,10,14.08163265,45.51020408,0.816326531,8.2,51487.69,10,1,0,0,#N/A,6.33E-02
6.293706294,13.05361305,14.91841492,37.52913753,0.466200466,6.44,49018.6,10,1,0,0,-6.091484349,6.72E-02
5.660377358,20.75471698,5.660377358,53.77358491,0,3.84,10536.41,10,1,0,0,-4.659208011,6.92E-02
6.283662478,13.64452424,14.90125673,42.01077199,1.077199282,5.98,62408.75,10,1,0,0,-5.025022502,7.86E-02
3.910209993,13.90296886,9.413468501,37.36422882,0.217233888,4.61,150783.44,10,1,0,0,-5.925188345,8.44E-02
7.303370787,13.62359551,13.48314607,36.23595506,0.561797753,5.51,81933.66,10,1,0,0,-6.519776935,8.48E-02
4.770992366,11.25954198,8.015267176,36.83206107,1.145038168,4.56,52062.88,10,1,0,0,#N/A,1.13E-01
1.886792453,22.64150943,6.603773585,53.77358491,0,3.94,10745.79,10,1,0,0,-4.488838993,1.13E-01
5.442176871,20.40816327,8.843537415,40.13605442,0,4.18,16134.87,10,1,0,0,-4.775246667,1.18E-01
5.069124424,15.97542243,15.8218126,38.24884793,0,5.64,72553.37,10,1,0,0,-5.827724211,1.35E-01
4.237288136,7.344632768,6.779661017,44.35028249,0.564971751,4.67,33351.22,10,1,0,0,-5.630487371,1.40E-01
5.959031657,13.59404097,12.29050279,40.96834264,0.744878957,5.37,53901.54,10,1,0,0,-6.69883066,1.45E-01
6.113537118,14.62882096,13.31877729,34.27947598,1.528384279,5.16,52373.88,10,1,0,0,#N/A,1.47E-01
5.93220339,18.6440678,15.25423729,38.98305085,0,4.94,13461.21,10,1,0,0,-6.040473582,1.48E-01
6.513409962,17.81609195,10.1532567,42.14559387,1.149425287,4.37,55345.84,10,1,0,0,-5.429087618,1.49E-01
5.573248408,21.01910828,14.01273885,31.21019108,0.477707006,4.62,71354.71,10,1,0,0,-5.309635372,1.50E-01
2.631578947,21.05263158,14.03508772,34.21052632,0.877192982,4.7,13283.9,10,1,0,0,#N/A,1.55E-01
4.504504505,15.31531532,12.61261261,41.44144144,0,5.05,12009.47,10,1,0,0,-4.921377605,1.56E-01
8.606557377,12.70491803,11.06557377,38.1147541,0.409836066,5.1,27500.71,10,1,0,0,#N/A,1.56E-01
4.484304933,13.67713004,12.10762332,46.41255605,0.896860987,5.1,48917.84,10,1,0,0,-6.316764099,1.59E-01
7.076923077,8.769230769,5.076923077,34.46153846,1.076923077,4.34,65596.67,10,1,0,0,#N/A,1.60E-01
8,12,8,36,0,4.5,14453.12,10,1,0,0,#N/A,1.71E-01
1.507537688,29.14572864,18.09045226,25.12562814,0,4.58,23540.74,10,1,0,0,-4.485129283,1.80E-01
6.008583691,27.46781116,15.02145923,30.04291845,0,4.31,26531.54,10,1,0,0,#N/A,1.85E-01
3.886010363,9.585492228,6.994818653,41.70984456,1.295336788,4.42,37003.38,10,1,0,0,-5.792917887,1.91E-01
4.733727811,12.4260355,14.20118343,52.07100592,0.591715976,6.06,18555.52,10,1,0,0,-6.544360288,1.92E-01
3.692307692,17.23076923,12.92307692,44.61538462,0.923076923,4.78,36033.62,10,1,0,0,-5.329473604,1.92E-01
3.282051282,11.28205128,14.97435897,48.1025641,0.820512821,8.29,102233.75,10,1,0,0,#N/A,1.92E-01
7.469879518,13.01204819,14.45783133,41.20481928,0.481927711,8.43,47087.72,10,1,0,0,#N/A,2.00E-01
6.756756757,10.81081081,12.38738739,44.36936937,0.225225225,5.98,48540.53,10,1,0,0,-6.185705303,2.02E-01
4.716981132,21.69811321,4.716981132,51.88679245,0,3.77,10776.75,10,1,0,0,-4.243781109,2.03E-01
4.289544236,8.847184987,6.970509383,48.25737265,0,4.78,39345.62,10,1,0,0,-6.238741296,2.03E-01
6.93359375,14.84375,12.5,40.72265625,0.9765625,4.97,114266.25,10,1,0,0,#N/A,2.05E-01
1.863354037,28.57142857,16.14906832,24.22360248,0.621118012,4.5,19092.87,10,1,0,0,-5.014315756,2.08E-01
1.694915254,6.295399516,5.569007264,45.76271186,0.968523002,4.59,33811.09,10,1,0,0,#N/A,2.11E-01
1.5625,10.15625,22.65625,36.71875,3.90625,6.56,8556.78,10,1,0,0,-4.297415736,2.23E-01
4.339250493,9.861932939,6.311637081,33.53057199,0.394477318,4.42,47947.24,10,1,0,0,#N/A,2.23E-01
4.892512973,15.86360267,13.12083024,40.25203855,1.037805782,4.95,152990.28,10,1,0,0,-6.730097624,2.26E-01
4.644808743,16.66666667,16.12021858,36.06557377,0,5.69,40278.05,10,1,0,0,-5.46498219,2.44E-01
6.916996047,11.66007905,11.06719368,44.2687747,1.185770751,5.41,55187.89,10,1,0,0,#N/A,2.64E-01
5.37084399,13.81074169,13.55498721,45.52429668,0.767263427,5.54,44073.52,10,1,0,0,-7.037360472,2.67E-01
6.310679612,21.3592233,11.16504854,40.77669903,0.485436893,4.3,22495.85,10,1,0,0,-5.254248116,2.72E-01
1.973684211,9.868421053,25,36.84210526,2.631578947,6.56,8556.78,10,1,0,0,-4.297415736,2.74E-01
3.917050691,10.59907834,15.43778802,34.56221198,0,8.88,48059.94,10,1,0,0,-6.179583457,2.76E-01
2.621722846,16.85393258,12.7340824,35.95505618,0.74906367,4.82,29960.2,10,1,0,0,-4.604840039,2.76E-01
6.913580247,13.08641975,9.62962963,43.45679012,0.987654321,4.35,35749.8,10,1,0,0,-5.149258292,2.86E-01
6.25,11.93181818,10.22727273,43.75,1.704545455,5.01,18983.48,10,1,0,0,-5.140342459,2.90E-01
2.564102564,16.48351648,12.45421245,33.6996337,0.366300366,4.82,30930.13,10,1,0,0,-5.23068964,2.91E-01
2.312138728,15.89595376,11.2716763,44.79768786,0.289017341,4.68,37218.44,10,1,0,0,-5.304879422,2.97E-01
10.84337349,15.6626506,14.45783133,30.12048193,4.819277108,5.14,9656.71,10,1,0,0,-5.726458381,2.99E-01
3.225806452,13.47248577,14.61100569,47.62808349,1.897533207,6.37,57865.84,10,1,0,0,-5.609672783,3.03E-01
4.081632653,10.20408163,14.28571429,46.93877551,0,8.93,10781.37,10,1,0,0,-5.737757178,3.16E-01
4.029304029,12.45421245,15.2014652,42.49084249,0.915750916,8.9,60999.39,10,1,0,0,#N/A,3.28E-01
5.514705882,15.99264706,18.19852941,37.68382353,0.919117647,8.23,62142.55,10,1,0,0,-6.002886459,3.30E-01
5.755395683,23.74100719,11.03117506,35.01199041,0.959232614,4.23,47884.65,10,1,0,0,-6.464053693,3.34E-01
8.941877794,12.66766021,14.30700447,36.95976155,0.894187779,6.11,77352.84,10,1,0,0,-5.767103416,3.34E-01
8.626198083,12.4600639,7.028753994,37.38019169,1.277955272,4.28,31742.88,10,1,0,0,-5.426020595,3.36E-01
4.146634615,12.98076923,14.78365385,39.42307692,1.442307692,6.65,186431.6,10,1,0,0,#N/A,3.36E-01
6.451612903,10.75268817,9.677419355,35.48387097,4.301075269,5.31,10304.61,10,1,0,0,#N/A,3.36E-01
4.79704797,14.7601476,15.12915129,40.95940959,1.47601476,5.63,31021.96,10,1,0,0,-5.890516559,3.37E-01
7.30994152,14.32748538,14.9122807,40.93567251,1.169590643,5.78,38169.5,10,1,0,0,#N/A,3.40E-01
7.142857143,13.26530612,11.2244898,46.93877551,1.020408163,5.03,21458.54,10,1,0,0,-4.862759421,3.46E-01
4.900181488,13.73260738,12.09921355,42.89171204,0.846944949,5.11,187234.23,10,1,0,0,-6.2540335,3.47E-01
7.189542484,13.07189542,16.33986928,43.1372549,0.653594771,8.65,17166.67,10,1,0,0,-5.827696189,3.48E-01
4.026845638,18.79194631,12.75167785,40.26845638,0,4.55,16444.45,10,1,0,0,-5.165049725,3.56E-01
2.727272727,20.90909091,7.272727273,54.54545455,0,4.07,11050.1,10,1,0,0,-4.393615275,3.61E-01
9.022556391,17.04260652,15.03759398,37.84461153,0.501253133,5.15,46147.44,10,1,0,0,-5.323505602,3.62E-01
4.949053857,10.33478894,13.24599709,47.59825328,0.436681223,6.61,64762.09,10,1,0,0,-6.328691857,3.63E-01
8.060747664,13.31775701,11.79906542,39.13551402,0.46728972,5.15,97662.62,10,1,0,0,-5.828742313,3.67E-01
6.802721088,18.36734694,17.68707483,37.75510204,0.340136054,5.47,32989.58,10,1,0,0,#N/A,3.68E-01
4.973357016,10.65719361,11.72291297,47.77975133,0.710479574,5.99,61912.07,10,1,0,0,#N/A,3.70E-01
4.347826087,20.28985507,15.70048309,28.01932367,0.241545894,4.87,44535.18,10,1,0,0,#N/A,3.73E-01
5.441176471,10.14705882,12.05882353,46.47058824,0.294117647,6.5,73674.45,10,1,0,0,-5.34090013,3.78E-01
5.196451204,11.66032953,13.18124208,42.96577947,1.140684411,6.5,86583.2,10,1,0,0,#N/A,3.82E-01
5.23465704,11.55234657,13.71841155,43.86281588,1.083032491,6.72,62791.13,10,1,0,0,#N/A,3.89E-01
6.127770535,13.16818774,13.82007823,43.02477184,0.391134289,6.07,85728.76,10,1,0,0,-5.480304073,3.96E-01
4.984423676,14.33021807,13.39563863,43.7694704,0.62305296,5.3,71772.72,10,1,0,0,-5.654036435,4.01E-01
5.769230769,11.85897436,13.46153846,45.51282051,0.641025641,6.62,34755.02,10,1,0,0,-5.910734819,4.04E-01
4.827586207,7.586206897,12.4137931,45.51724138,0.689655172,7.02,13939.89,10,1,0,0,-4.589899594,4.15E-01
4.04040404,15.15151515,24.24242424,33.33333333,0,9.9,11475.98,10,1,0,0,#N/A,4.26E-01
5.821205821,12.88981289,12.47401247,44.07484407,1.03950104,5.43,52871.38,10,1,0,0,#N/A,4.36E-01
6.843267108,13.02428256,11.69977925,43.70860927,1.545253863,5.14,51032.09,10,1,0,0,-6.129424433,4.38E-01
4.678362573,12.57309942,13.15789474,47.95321637,2.631578947,5.75,37740.22,10,1,0,0,-6.67897374,4.38E-01
6.95970696,12.45421245,13.55311355,41.39194139,2.564102564,5.91,30837.15,10,1,0,0,#N/A,4.39E-01
5.058365759,15.17509728,15.95330739,38.91050584,1.556420233,6.03,29123.22,10,1,0,0,#N/A,4.44E-01
1.162790698,14.41860465,8.372093023,14.41860465,0,4.22,46101.96,10,1,0,0,-5.800358027,4.46E-01
6.25,14.0625,13.54166667,43.05555556,0.694444444,5.3,64597.03,10,1,0,0,-5.71785626,4.46E-01
4.672897196,12.85046729,16.12149533,41.58878505,0.700934579,8.43,46381.2,10,1,0,0,-6.299005348,4.46E-01
7.086614173,15.52305962,10.68616423,39.70753656,0.674915636,4.63,99444.79,10,1,0,0,-6.178851559,4.47E-01
4.965753425,12.84246575,11.81506849,46.40410959,0.856164384,5.25,62075.51,10,1,0,0,-5.768410458,4.47E-01
11.64383562,18.49315068,16.43835616,30.1369863,0.684931507,5.24,17444.74,10,1,0,0,-5.171755072,4.47E-01
6.081081081,16.89189189,16.89189189,37.16216216,0.675675676,4.5,12627.05,10,1,0,0,-5.749888034,4.48E-01
4.62962963,15.27777778,17.12962963,37.96296296,0.925925926,5.81,24993.31,10,1,0,0,-4.726803787,4.49E-01
4.09694172,12.63704559,12.17541835,42.58511252,1.211771495,5.42,191611.63,10,1,0,0,#N/A,4.50E-01
3.745318352,12.35955056,13.10861423,46.8164794,0.374531835,6.35,29158.41,10,1,0,0,-5.419104327,4.56E-01
4.597701149,19.54022989,14.94252874,36.7816092,0,4.85,10061.36,10,1,0,0,-5.170683707,4.57E-01
6.466512702,18.47575058,20.55427252,34.64203233,0.230946882,8.18,49019.97,10,1,0,0,-5.781078089,4.71E-01
5.506216696,10.65719361,11.19005329,46.53641208,0.177619893,5.8,61580.43,10,1,0,0,#N/A,4.73E-01
1.769911504,20.3539823,18.5840708,31.85840708,0,5.43,12457.8,10,1,0,0,-4.616147873,4.87E-01
